Date   ,Open,High,Low,Close,Volume
20171011,3381.49,3395.78,3379.16,3388.28,181476704
20171012,3385.53,3390.2,3372.53,3386.1,161809380
20171013,3384.49,3395.75,3383.24,3390.52,139954764
20171016,3393.21,3400.51,3374.77,3378.47,174330620
20171017,3373.23,3382.41,3365.56,3372.04,125381725
20171018,3373.53,3383.23,3371.92,3381.79,157228791
20171019,3374.64,3378.74,3359.63,3370.17,158476495
20171020,3363.51,3379.77,3360.1,3378.65,127172851
20171023,3382.28,3385.29,3374.71,3380.7,130846289
20171024,3376.6,3388.69,3374.12,3388.25,139897511
20171025,3384.86,3398.3,3382.03,3396.9,123131222
20171026,3397.52,3414.24,3391.45,3407.57,183768625
20171027,3404.5,3421.1,3402.11,3416.81,170257173
20171030,3413.87,3419.73,3357.28,3390.34,208349286
20171031,3381,3397.1,3376.12,3393.34,153498206
20171101,3393.97,3410.35,3388.6,3395.91,180566127
20171102,3391.65,3391.65,3372.21,3383.31,166864267
20171103,3377.74,3380.57,3347.36,3371.74,172714790
20171106,3369.69,3389.38,3356.53,3388.17,154636468
20171107,3389.47,3415.15,3387.95,3413.57,190571746
20171108,3409.15,3434.49,3404.88,3415.46,185436470
20171109,3410.67,3428.77,3408.62,3427.79,158650426
20171110,3423.18,3438.79,3414.33,3432.67,189276503
20171113,3435.18,3449.16,3435.08,3447.84,205389054
20171114,3446.55,3450.49,3419.69,3429.55,196472674
20171115,3416.21,3423.75,3396.38,3402.52,168792076
20171116,3393.19,3409.65,3390.59,3399.25,156684332
20171117,3392.68,3403.29,3373.3,3382.91,249458153
20171120,3361.36,3393.11,3337.12,3392.4,176524683
20171121,3382.36,3419.8,3377.6,3410.5,196871803
20171122,3417.33,3442.18,3404.29,3430.46,213567093
20171123,3425.01,3429.42,3342.33,3351.92,215265393
20171124,3340.38,3360.75,3328.33,3353.82,159569663
20171127,3346.66,3347.05,3315.26,3322.23,166439170
20171128,3311.23,3333.8,3300.78,3333.66,138247799
20171129,3335.57,3343.06,3305.57,3337.86,183805932
20171130,3328.64,3340.92,3306.28,3317.19,156595851
20171201,3315.11,3324.52,3302.44,3317.62,139198300
20171204,3310.38,3324,3304.1,3309.62,148053288
20171205,3301.69,3315.74,3300.51,3303.68,208278862
20171206,3291.31,3296.2,3254.61,3293.97,151604452
20171207,3283.28,3291.28,3259.16,3272.05,132105900
20171208,3264.48,3297.13,3258.76,3289.99,133209314
20171211,3290.49,3322.67,3288.3,3322.2,131965984
20171212,3320.31,3320.31,3280.33,3280.81,124604827
20171213,3278.4,3304.01,3273.32,3303.04,111998647
20171214,3302.93,3309.53,3282.57,3292.44,120544235
20171215,3287.53,3287.53,3259.39,3266.14,130940618
20171218,3268.03,3280.54,3254.18,3267.92,120700389
20171219,3266.02,3296.94,3266.02,3296.54,115140134
20171220,3296.74,3300.21,3276.12,3287.61,137745118
20171221,3281.12,3309.22,3267.4,3300.06,142127927
20171222,3297.69,3307.33,3293.44,3297.06,124047326
20171225,3296.21,3312.3,3270.44,3280.46,146893635
20171226,3277.84,3307.3,3274.33,3306.12,142434501
20171227,3302.46,3307.08,3270.35,3275.78,162674890
20171228,3272.29,3304.1,3263.73,3296.38,175371670
20171229,3295.25,3308.23,3292.77,3307.17,141586836
20180102,3314.03,3349.05,3314.03,3348.33,202278860
20180103,3347.74,3379.92,3345.29,3369.11,213836149
20180104,3371,3392.83,3365.3,3385.71,206955288
20180105,3386.46,3402.07,3380.25,3391.75,213060681
20180108,3391.55,3412.73,3384.56,3409.48,236165106
20180109,3406.11,3417.23,3403.59,3413.9,191488551
20180110,3414.11,3430.21,3398.84,3421.83,209094997
20180111,3415.59,3426.48,3405.64,3425.35,173812133
20180112,3423.88,3435.42,3417.98,3428.94,174063404
20180115,3428.95,3442.5,3402.31,3410.49,232009283
20180116,3403.47,3437.58,3401.96,3436.59,211475468
20180117,3438.58,3465.2,3430.51,3444.67,261045030
20180118,3449.88,3476.55,3448.79,3474.75,220039555
20180119,3481.62,3498.43,3474.29,3487.86,247536733
20180122,3476.99,3503.39,3475.67,3501.36,217487534
20180123,3504.34,3547.22,3504.34,3546.51,238705904
20180124,3553.48,3569.49,3527.11,3559.47,252954496
20180125,3555.17,3571.48,3528.04,3548.31,243413422
20180126,3535.49,3574.9,3534.2,3558.13,222698295
20180129,3563.64,3587.03,3510.27,3523,236026965
20180130,3511.5,3523.05,3484.66,3488.01,186369975
20180131,3470.51,3495.45,3454.73,3480.83,207253403
20180201,3478.67,3495.09,3424.42,3446.98,260504707
20180202,3419.23,3463.16,3388.86,3462.08,208120551
20180205,3411.67,3487.72,3406.24,3487.5,217673754
20180206,3418.01,3440.12,3364.22,3370.65,280555477
20180207,3412.74,3425.54,3304.01,3309.26,260939714
20180208,3281.05,3307.16,3225.71,3262.05,201262499
20180209,3172.85,3180.11,3062.74,3129.85,256389176
20180212,3128.37,3168.13,3113.61,3154.13,153310831
20180213,3176.11,3219.22,3176.11,3184.96,151527597
20180214,3188.25,3203.5,3171.38,3199.16,100322827
20180222,3237.57,3269.92,3234.12,3268.56,138730445
20180223,3275.43,3294.13,3258.49,3289.02,145790368
20180226,3307.3,3335.99,3281.62,3329.57,188568602
20180227,3328.67,3328.67,3284.63,3292.07,174219368
20180228,3264.06,3277.83,3239.84,3259.41,151043536
20180301,3235.09,3280.15,3228.58,3273.76,159098320
20180302,3248.45,3269.94,3242.27,3254.53,150861063
20180305,3255.87,3269.4,3236.72,3256.93,144835988
20180306,3266.49,3290.25,3243.65,3289.64,195358046
20180307,3288.86,3308.41,3264.76,3271.67,168665019
20180308,3268.35,3289.5,3261.55,3288.41,149827519
20180309,3291.43,3309.72,3283.56,3307.17,168424509
20180312,3319.21,3333.56,3313.56,3326.7,206532436
20180313,3324.12,3333.88,3307.38,3310.24,177114353
20180314,3298.67,3304.98,3287.36,3291.38,157491085
20180315,3277.51,3297.1,3273.2,3291.11,148573606
20180316,3290.21,3300.57,3269.28,3269.88,141203647
20180319,3264.93,3280.57,3251.05,3279.25,137954980
20180320,3257.22,3292.57,3252.43,3290.64,139881081
20180321,3299.73,3314.21,3268.88,3280.95,168398277
20180322,3281.27,3288.8,3242.76,3263.48,150432977
20180323,3172.77,3188.24,3110.66,3152.76,275532013
20180326,3117.32,3134.28,3091.46,3133.72,186366350
20180327,3164.8,3172.78,3143.57,3166.65,189073383
20180328,3130.57,3165.21,3117.53,3122.29,163500488
20180329,3127.26,3174.51,3098.25,3160.53,170312384
20180330,3161.79,3177.72,3152.89,3168.9,154646596
20180402,3169.78,3192.34,3159.99,3163.18,177727777
20180403,3130.01,3144.33,3119.13,3136.63,152216674
20180404,3147.05,3163.34,3128.87,3131.11,146976682
20180409,3125.44,3146.09,3110.3,3138.29,139608621
20180410,3144.26,3190.65,3139.08,3190.32,168201359
20180411,3197.37,3220.85,3191.59,3208.08,175867197
20180412,3203.28,3205.25,3177.05,3180.16,148231313
20180413,3192.04,3197.9,3155.51,3159.05,127552310
20180416,3152.89,3153.11,3096.1,3110.65,154415695
20180417,3112.97,3118.76,3064.03,3066.8,147222846
20180418,3091.91,3096.89,3041.63,3091.4,159290503
20180419,3094.27,3127.44,3090.29,3117.38,160056805
20180420,3105.46,3111.17,3065.92,3071.54,155147091
20180423,3063.44,3085.06,3045.94,3068.01,131686340
20180424,3069.75,3136.04,3069.75,3128.93,162274806
20180425,3112.4,3122.91,3107,3117.97,127311053
20180426,3119.5,3121.93,3067.93,3075.03,133972736
20180427,3082.41,3088.03,3049.91,3082.23,131225643
20180502,3087.41,3097.6,3064.76,3081.18,134184566
20180503,3074.52,3105.66,3056.16,3100.86,139985620
20180504,3093.12,3104.09,3086.78,3091.03,118711265
20180507,3094.9,3136.84,3091.66,3136.64,138948186
20180508,3135.3,3169.7,3134.06,3161.5,146927061
20180509,3160.14,3165.37,3145.66,3159.15,122637268
20180510,3169.05,3176.14,3155.53,3174.41,133000756
20180511,3179.8,3180.76,3162.21,3163.26,130659749
20180514,3167.04,3183.82,3163.48,3174.03,129327353
20180515,3180.42,3192.81,3164.52,3192.12,124549051
20180516,3180.23,3191.95,3166.81,3169.57,130524968
20180517,3170.01,3172.77,3148.62,3154.28,113995567
20180518,3151.08,3193.45,3144.78,3193.3,136516918
20180521,3206.18,3219.74,3203.34,3213.84,164459413
20180522,3211.25,3214.59,3192.23,3214.35,144292684
20180523,3205.44,3205.44,3168.96,3168.96,157807648
20180524,3167.94,3173.53,3152.07,3154.65,124085800
20180525,3148.41,3156.73,3131.07,3141.3,128610843
20180528,3136.81,3149.66,3115.96,3135.08,128755918
20180529,3129.62,3143.21,3112.15,3120.46,135717800
20180530,3081.14,3085.4,3041,3041.44,155115126
20180531,3061.83,3098.08,3054.27,3095.47,140475532
20180601,3084.75,3102.09,3059.79,3075.14,129872199
20180604,3083.43,3098.4,3076.99,3091.19,114593902
20190902,2886.94,2928.48,2883.68,2924.11,202786807
